Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/10/28 04:09:00 PM,2018/10/28,16:09,2018,Sunday,2018/10/28 04:09:00 PM,73117307045,731173,180817080,183011865,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,TURK BLVD \ BAKER ST \ TURK ST,26362000,Park,Lone Mountain/USF,2,37.779244029652205,-122.44205331083748,"(37.779244029652205, -122.44205331083748)"
2018/10/21 07:00:00 PM,2018/10/21,19:00,2018,Sunday,2018/10/28 03:00:00 PM,73117707021,731177,180818737,183011294,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,04TH ST \ KING ST,23798000,Southern,Mission Bay,6,37.776332975565595,-122.39403506751226,"(37.776332975565595, -122.39403506751226)"
2018/10/28 05:10:00 PM,2018/10/28,17:10,2018,Sunday,2018/10/28 05:10:00 PM,73118307055,731183,180819036,183012706,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,GREAT HWY \ KIRKHAM ST \ LA PLAYA,27945000,Taraval,Sunset/Parkside,4,37.758414452706255,-122.50911129148426,"(37.758414452706255, -122.50911129148426)"
2018/10/28 12:48:00 PM,2018/10/28,12:48,2018,Sunday,2018/10/28 12:48:00 PM,73118707041,731187,180817002,183011951,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,VALENCIA ST \ 14TH ST,24378000,Mission,Mission,8,37.7681396823622,-122.42219917520208,"(37.7681396823622, -122.42219917520208)"
2018/10/28 11:50:00 AM,2018/10/28,11:50,2018,Sunday,2018/10/28 11:50:00 AM,73118807041,731188,180818204,183011723,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,SOUTH VAN NESS AVE \ 16TH ST,24142000,Mission,Mission,9,37.765183133520345,-122.41748659732667,"(37.765183133520345, -122.41748659732667)"
2018/10/28 04:42:00 PM,2018/10/28,16:42,2018,Sunday,2018/10/28 04:42:00 PM,73119307041,731193,180809720,182981307,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,JOOST AVE \ CONGO ST,22142000,Tenderloin,West of Twin Peaks,7,37.732356839372095,-122.44202705539455,"(37.732356839372095, -122.44202705539455)"
2018/10/28 02:00:00 AM,2018/10/28,02:00,2018,Sunday,2018/10/28 08:50:00 PM,73122307021,731223,180819456,183013639,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FILBERT ST \ PIERCE ST,26684000,Northern,Marina,2,37.79760255436155,-122.43896794440205,"(37.79760255436155, -122.43896794440205)"
2018/10/28 08:50:00 PM,2018/10/28,20:50,2018,Sunday,2018/10/28 08:50:00 PM,73123107045,731231,180778733,183013612,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,RANKIN ST \ CUSTER AVE,20703000,Bayview,Bayview Hunters Point,10,37.74636177868099,-122.39105679712927,"(37.74636177868099, -122.39105679712927)"
2018/10/28 09:13:00 PM,2018/10/28,21:13,2018,Sunday,2018/10/28 09:47:00 PM,73124707045,731247,180818179,183013704,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,FORTUNA AVE \ ANZAVISTA AVE,26369000,Park,Lone Mountain/USF,2,37.779694668200946,-122.44260534958626,"(37.779694668200946, -122.44260534958626)"
2018/10/27 10:00:00 PM,2018/10/27,22:00,2018,Saturday,2018/10/28 11:05:00 PM,73125607021,731256,180819650,183013994,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ARMSTRONG AVE \ KEITH ST,20490000,Bayview,Bayview Hunters Point,10,37.72622241965958,-122.3922354967543,"(37.72622241965958, -122.3922354967543)"
2018/10/27 12:00:00 AM,2018/10/27,00:00,2018,Saturday,2018/10/28 11:44:00 PM,73126507021,731265,180819713,183014095,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,11TH ST \ HARRISON ST,24229000,Southern,Mission,6,37.770629853050906,-122.41247993630192,"(37.770629853050906, -122.41247993630192)"
2018/10/28 07:20:00 PM,2018/10/28,19:20,2018,Sunday,2018/10/29 01:30:00 AM,73128407021,731284,180819804,183020148,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,OFARRELL ST \ GRANT AVE \ MARKET ST,30768000,Central,Financial District/South Beach,6,37.78673056551673,-122.40458331824809,"(37.78673056551673, -122.40458331824809)"
2018/10/27 03:05:00 PM,2018/10/27,15:05,2018,Saturday,2018/10/27 03:05:00 PM,73128707045,731287,180816032,183020024,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,04TH ST \ FOLSOM ST,23938000,Southern,South of Market,6,37.782024266168385,-122.40115971954746,"(37.782024266168385, -122.40115971954746)"
2018/10/29 03:00:00 AM,2018/10/29,03:00,2018,Monday,2018/10/29 03:00:00 AM,73128907045,731289,180810573,,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,,,Out of SF,,,,,
2018/10/29 02:50:00 AM,2018/10/29,02:50,2018,Monday,2018/10/29 04:04:00 AM,73129707021,731297,180819945,183020312,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,PRECITA AVE \ MISSION ST,21340000,Ingleside,Bernal Heights,9,37.746775139448474,-122.41912130184564,"(37.746775139448474, -122.41912130184564)"
2018/10/29 05:13:00 AM,2018/10/29,05:13,2018,Monday,2018/10/29 05:13:00 AM,73143507041,731435,180819804,183020369,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,GEARY ST \ KEARNY ST,24645000,Central,Financial District/South Beach,3,37.78796308981769,-122.40349177637127,"(37.78796308981769, -122.40349177637127)"
2018/10/28 10:00:00 PM,2018/10/28,22:00,2018,Sunday,2018/10/29 07:53:00 AM,73145607025,731456,180820146,183020437,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,NORTH POINT ST \ LARKIN ST,25589000,Central,Russian Hill,2,37.80549664761133,-122.42200682265661,"(37.80549664761133, -122.42200682265661)"
2018/10/07 10:00:00 PM,2018/10/07,22:00,2018,Sunday,2018/10/29 07:59:00 AM,73145907023,731459,180763524,183020584,VS,Vehicle Supplement,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,HELEN ST \ CALIFORNIA ST,25236000,Central,Nob Hill,3,37.79115627201694,-122.41610032155329,"(37.79115627201694, -122.41610032155329)"
2018/10/29 06:47:00 AM,2018/10/29,06:47,2018,Monday,2018/10/29 07:47:00 AM,73146207041,731462,180814036,181802049,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,TURK ST \ DODGE ST,25137000,Tenderloin,Tenderloin,6,37.78242041771279,-122.4169829963755,"(37.78242041771279, -122.4169829963755)"
2018/10/28 06:00:00 PM,2018/10/28,18:00,2018,Sunday,2018/10/29 09:20:00 AM,73147007026,731470,180820265,183021031,VI,Vehicle Initial,,07026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,GIRARD ST \ BURROWS ST,20652000,Bayview,Portola,9,37.728574319743224,-122.40509101928248,"(37.728574319743224, -122.40509101928248)"
2018/10/25 10:00:00 PM,2018/10/25,22:00,2018,Thursday,2018/10/29 09:47:00 AM,73147507023,731475,180820362,183021132,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,GOLDEN GATE AVE \ DIVISADERO ST,26070000,Northern,Western Addition,5,37.77872410696556,-122.43855227864373,"(37.77872410696556, -122.43855227864373)"
2018/10/29 09:47:00 AM,2018/10/29,09:47,2018,Monday,2018/10/29 09:47:00 AM,73148007041,731480,180813232,183020782,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,VALENCIA ST \ 15TH ST,24377000,Mission,Mission,9,37.76653957529556,-122.42204381448558,"(37.76653957529556, -122.42204381448558)"
2018/10/28 07:00:00 AM,2018/10/28,07:00,2018,Sunday,2018/10/29 10:21:00 AM,73148107021,731481,180820431,183021284,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,NEWHALL ST \ EGBERT AVE,20608000,Bayview,Bayview Hunters Point,10,37.7267801832446,-122.39926974183442,"(37.7267801832446, -122.39926974183442)"
2018/10/29 07:59:00 AM,2018/10/29,07:59,2018,Monday,2018/10/29 07:59:00 AM,73148207041,731482,180777995,183020666,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,38TH AVE \ RIVERA ST,23465000,Taraval,Sunset/Parkside,4,37.74588052178181,-122.4963094701861,"(37.74588052178181, -122.4963094701861)"
2018/10/29 10:09:00 AM,2018/10/29,10:09,2018,Monday,2018/10/29 10:09:00 AM,73148307041,731483,180767855,183021204,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,GIANTS DR \ EGBERT AVE,35062000,Bayview,Bayview Hunters Point,10,37.71912234572731,-122.38603410797646,"(37.71912234572731, -122.38603410797646)"
2018/10/27 03:00:00 AM,2018/10/27,03:00,2018,Saturday,2018/10/29 07:58:00 AM,73148407025,731484,180820259,183020732,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,KIRKHAM ST \ 40TH AVE,27786000,Taraval,Sunset/Parkside,4,37.75884076181072,-122.49936532771787,"(37.75884076181072, -122.49936532771787)"
2018/10/29 09:45:00 AM,2018/10/29,09:45,2018,Monday,2018/10/29 09:45:00 AM,73148507041,731485,180816048,183002279,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,BELLAIR PL \ PFEIFFER ST,25402000,Central,North Beach,3,37.80470836156399,-122.40944438569737,"(37.80470836156399, -122.40944438569737)"
2018/10/27 04:30:00 PM,2018/10/27,16:30,2018,Saturday,2018/10/29 11:05:00 AM,73149307021,731493,180820572,183021472,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FELL ST \ MASONIC AVE,26347000,Park,Lone Mountain/USF,5,37.772995404835264,-122.44590236721321,"(37.772995404835264, -122.44590236721321)"
2018/10/27 07:00:00 PM,2018/10/27,19:00,2018,Saturday,2018/10/29 11:17:00 AM,73150007021,731500,180820607,183021513,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FRANKLIN ST \ CALIFORNIA ST,26500000,Northern,Pacific Heights,2,37.79016047050102,-122.42397496619338,"(37.79016047050102, -122.42397496619338)"
2018/10/27 03:00:00 PM,2018/10/27,15:00,2018,Saturday,2018/10/29 10:20:00 AM,73152307021,731523,180820613,183021280,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,VALENCIA ST \ 14TH ST,24378000,Mission,Mission,8,37.7681396823622,-122.42219917520208,"(37.7681396823622, -122.42219917520208)"
2018/10/25 11:00:00 AM,2018/10/25,11:00,2018,Thursday,2018/10/29 12:28:00 PM,73152607025,731526,180820895,183021810,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,23RD ST \ CASTRO ST,25745000,Mission,Noe Valley,8,37.752891282163304,-122.43423975836524,"(37.752891282163304, -122.43423975836524)"
2018/10/27 05:00:00 PM,2018/10/27,17:00,2018,Saturday,2018/10/29 01:06:00 PM,73153507021,731535,180821003,183021964,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ALABAMA ST \ 16TH ST,24056000,Mission,Mission,9,37.765489808055165,-122.41241642692775,"(37.765489808055165, -122.41241642692775)"
2018/10/29 02:45:00 AM,2018/10/29,02:45,2018,Monday,2018/10/29 02:00:00 PM,73155207021,731552,180821116,183021005,VS,Vehicle Supplement,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,03RD ST \ 25TH ST,23541000,Bayview,Bayview Hunters Point,10,37.7528356110411,-122.38775628177875,"(37.7528356110411, -122.38775628177875)"
2018/10/28 04:00:00 PM,2018/10/28,16:00,2018,Sunday,2018/10/29 01:54:00 PM,73155307021,731553,180821172,183022151,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,PACIFIC AVE \ MASON ST,25109000,Central,Chinatown,3,37.796290764675476,-122.41171893926939,"(37.796290764675476, -122.41171893926939)"
2018/10/06 12:00:00 AM,2018/10/06,00:00,2018,Saturday,2018/10/29 02:09:00 PM,73155707021,731557,180821257,183022205,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,SOUTH VAN NESS AVE \ 12TH ST,24358000,Southern,Mission,6,37.772222179073,-122.4183520340224,"(37.772222179073, -122.4183520340224)"
2018/10/28 10:30:00 PM,2018/10/28,22:30,2018,Sunday,2018/10/29 02:53:00 PM,73157807051,731578,180821398,183022383,II,Initial,,07051,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",Open or Active,41ST AVE \ QUINTARA ST,23473000,Taraval,Sunset/Parkside,4,37.74760467752039,-122.49965413917143,"(37.74760467752039, -122.49965413917143)"
2018/10/29 03:20:00 PM,2018/10/29,15:20,2018,Monday,2018/10/29 03:20:00 PM,73159207041,731592,180821564,183022504,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Juvenile,03RD ST \ QUESADA AVE,20496000,Bayview,Bayview Hunters Point,10,37.73322326126074,-122.3912444943072,"(37.73322326126074, -122.3912444943072)"
2018/10/28 06:00:00 PM,2018/10/28,18:00,2018,Sunday,2018/10/29 04:15:00 PM,73159907023,731599,180821683,183021620,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,LA PLAYA \ CABRILLO ST,27980000,Richmond,Outer Richmond,1,37.773259468528074,-122.51003695716592,"(37.773259468528074, -122.51003695716592)"
2018/10/29 09:00:00 AM,2018/10/29,09:00,2018,Monday,2018/10/29 04:34:00 PM,73160407026,731604,180821730,183022833,VI,Vehicle Initial,,07026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,SPEAR ST \ FOLSOM ST,23607000,Southern,Financial District/South Beach,6,37.79006979947905,-122.39097101886335,"(37.79006979947905, -122.39097101886335)"
2018/10/29 05:00:00 PM,2018/10/29,17:00,2018,Monday,2018/10/29 05:00:00 PM,73161307041,731613,180808590,183022346,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,NEWCOMB AVE \ SELBY ST,20793000,Bayview,Bayview Hunters Point,10,37.740528541050715,-122.39912411100707,"(37.740528541050715, -122.39912411100707)"
2018/10/29 12:40:00 PM,2018/10/29,12:40,2018,Monday,2018/10/29 08:12:00 PM,73164507021,731645,180822233,183023792,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,22ND ST \ RHODE ISLAND ST,23711000,Bayview,Potrero Hill,10,37.75712085039765,-122.40183250825523,"(37.75712085039765, -122.40183250825523)"
2018/10/29 06:00:00 PM,2018/10/29,18:00,2018,Monday,2018/10/29 07:31:00 PM,73164807023,731648,180822277,183023644,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,,,Central,,,,,
2018/10/26 02:00:00 PM,2018/10/26,14:00,2018,Friday,2018/10/29 08:14:00 PM,73165407041,731654,180815915,183002115,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,LANE ST \ REVERE AVE,20499000,Bayview,Bayview Hunters Point,10,37.73166293784926,-122.39016440205603,"(37.73166293784926, -122.39016440205603)"
2018/10/25 09:00:00 AM,2018/10/25,09:00,2018,Thursday,2018/10/29 10:00:00 PM,73166607021,731666,180822512,183024115,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,06TH ST \ MISSION ST,24293000,Southern,South of Market,6,37.780971182329765,-122.4087086749172,"(37.780971182329765, -122.4087086749172)"
2018/10/29 10:00:00 AM,2018/10/29,10:00,2018,Monday,2018/10/29 11:16:00 PM,73169607021,731696,180822716,183024405,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,LEAVENWORTH ST \ OFARRELL ST,25153000,Tenderloin,Tenderloin,6,37.785582473554015,-122.4146172088293,"(37.785582473554015, -122.4146172088293)"
2018/10/27 07:00:00 AM,2018/10/27,07:00,2018,Saturday,2018/10/29 11:17:00 AM,73169707021,731697,180822697,183024390,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Cite or Arrest Adult,SHERIDAN ST \ 09TH ST,24212000,Southern,South of Market,6,37.773024772306606,-122.41069158816568,"(37.773024772306606, -122.41069158816568)"
2018/10/29 02:53:00 PM,2018/10/29,14:53,2018,Monday,2018/10/29 02:53:00 PM,73157707041,731577,180818680,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/10/29 04:53:00 PM,2018/10/29,16:53,2018,Monday,2018/10/29 04:53:00 PM,73160207041,731602,180778868,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/10/29 09:39:00 PM,2018/10/29,21:39,2018,Monday,2018/10/29 09:39:00 PM,73167207041,731672,180820431,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/10/25 05:00:00 PM,2018/10/25,17:00,2018,Thursday,2018/10/26 03:52:00 PM,73167707041,731677,180813442,182992572,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,UNNAMED 018 \ 36TH AVE,32834000,Richmond,Outer Richmond,1,37.781041794461835,-122.49662818899574,"(37.781041794461835, -122.49662818899574)"
2018/10/29 08:55:00 PM,2018/10/29,20:55,2018,Monday,2018/10/29 08:57:00 PM,73169807041,731698,180822584,183023912,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,THOMAS MELLON DR \ END,33233000,Bayview,Bayview Hunters Point,10,37.70984934107128,-122.39272855386311,"(37.70984934107128, -122.39272855386311)"
2018/10/28 06:12:00 AM,2018/10/28,06:12,2018,Sunday,2018/10/29 09:04:00 PM,73170307041,731703,180817579,183010864,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,04TH ST \ FOLSOM ST,23938000,Southern,South of Market,6,37.782024266168385,-122.40115971954746,"(37.782024266168385, -122.40115971954746)"
2018/10/29 10:18:00 PM,2018/10/29,22:18,2018,Monday,2018/10/29 10:18:00 PM,73170507041,731705,180810539,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/10/29 11:46:00 PM,2018/10/29,23:46,2018,Monday,2018/10/29 11:46:00 PM,73171007041,731710,180821003,183024472,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,21ST ST \ SHOTWELL ST,24080000,Mission,Mission,9,37.75723240847821,-122.41562619847495,"(37.75723240847821, -122.41562619847495)"
2018/10/29 11:15:00 PM,2018/10/29,23:15,2018,Monday,2018/10/29 11:20:00 PM,73171507051,731715,180822744,183024412,II,Initial,,07051,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",Open or Active,GORHAM ST \ CAYUGA AVE,33384000,Ingleside,Outer Mission,8,37.730227277828966,-122.43421878554203,"(37.730227277828966, -122.43421878554203)"
2018/10/30 01:50:00 AM,2018/10/30,01:50,2018,Tuesday,2018/10/30 01:51:00 AM,73173107055,731731,180822863,183030136,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,UNNAMED 129 \ LAKE MERCED BLVD,33737000,Taraval,Lakeshore,7,37.709238073866935,-122.48513637869327,"(37.709238073866935, -122.48513637869327)"
2018/10/30 02:34:00 AM,2018/10/30,02:34,2018,Tuesday,2018/10/30 02:34:00 AM,73173607041,731736,180822716,183024405,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,GIANTS DR \ EGBERT AVE,35062000,Bayview,Bayview Hunters Point,10,37.71912234572731,-122.38603410797646,"(37.71912234572731, -122.38603410797646)"
2018/10/28 11:44:00 PM,2018/10/28,23:44,2018,Sunday,2018/10/28 11:44:00 PM,73173807041,731738,180819713,183030282,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,HARRISON ST \ CHESLEY ST,24252000,Southern,South of Market,6,37.77463771345949,-122.40740517273665,"(37.77463771345949, -122.40740517273665)"
2018/10/30 04:45:00 AM,2018/10/30,04:45,2018,Tuesday,2018/10/30 06:41:00 AM,73196307021,731963,180823009,183030489,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,23RD ST \ SANCHEZ ST,25655000,Mission,Noe Valley,8,37.75315847395341,-122.42980777778031,"(37.75315847395341, -122.42980777778031)"
